bn|term|excerpt
X363|Envision|" that are 
conducted in the building. 

How do you envision collaboration amongst your School Instructional Ca"
X363|Envision|"ekly formative assessment data. 

 

 

How do you envision collaboration within teacher teams to improve teac"
X363|Envision|"rent curricula in all subjects. 

 

 

How do you envision collaboration across teacher teams to improve teac"
M450|Amplify|"Students are supported with a 
curriculum meant to amplify voabulary, develop language, reinforce, supplement"
M450|BrainPOP|"ams such as Wilson, Rewards, 
and websites such as Brain POP and Flocabulary, visuals, reciprocal teaching, pee"
M450|Cortex|"h (series) by Perfect Learning; 
Claudia Christina Cortez (series) from Stone Arch; The Max Axiom (Science s"
M450|Cortex|"gh (series) by Perfect Learning; Claudia Christina Cortez (series) from Stone Arch; Foundations for 
Algebra"
M450|NewsEla|"-the students must be doing the work)make time for Newsela in their classroom/curriculum. 

 

The curriculum"
M450|Read180|"er to address 
multiple components of literacy the Read 180 program has proved to be highly successful.  
  
I"
M450|Rosetta Stone|"ur instructional 
materials along with the use of Rosetta Stone in order to also immerse students in every day En"
M450|Rosetta Stone|"age electives are offered to ELLs?  

Through the Rosetta Stone Program students are able to choose from over 25 "
M450|Teacher's College Reading and Writing Project|" on students' early literacy skills as well as the Teachers College Reading & Writing leveling 
program.  The data for"
M450|Teacher's College Reading and Writing Project|" be provided in 
QTEL strategies, Wilson, Rewards, Teachers College Readers & Writers Workshop,  Read 180, and Multi-S"
M450|Teacher's College Reading and Writing Project|" be provided in 
QTEL strategies, Wilson, Rewards, Teachers College Readers & Writers Workshop,  Read 180, and Multi-S"
M450|Teacher's College Reading and Writing Project|"ess and provide QTEL strategies, 
Wilson, Rewards, Teachers College Readers & Writers Workshop,  Read 180, and Multi-S"
K021|Amplify|"uctional planning for your ELLs? 
Our school uses Amplify, running records from Learning A-Z, and benchmark"
K021|Amplify|"sed his/her level of 
proficiency in ELA based on Amplify assessment data, NYSITELL and/or NYSESLAT scores."
K021|Amplify|"ion (review of 
student  SchoolNet Assessment and Amplify scores, data analysis of sub skills and student w"
K021|iReady|"uring common planning sessions  
Teachers analyze iReady bi-weekly data reports  

Grade Teams (k-2) work "
K021|iReady|"niversal Literacy Coach and classroom libraries, 
iReady technology tool, Amplify assessment K-2, Tutormat"
K021|iReady|" Performance Tasks in reading and math, Ready NY, iReady math 
across grade levels 1-5 to assess individua"
K021|iReady|" that is used to assess progress. 
NY Ready ELA 

iReady online math 

Teacher created assessments 

 

 
"
K021|iReady|"nts use role playing, 
video and Achieve 3000 and iReady reading software to reinforce comprehension skill"
K021|iReady|"oups if necessary. 
Students use Achieve 3000 and iReady reading software to reinforce comprehension skill"
K021|iReady|"tional) are met?   
Students use Achieve 3000 and iReady reading software to reinforce comprehension skill"
K021|Jump Math|"l fluency and number sense, teachers 
incorporate Jump Math program into the 75 minute block 4 
times weekly."
K021|Jump Math|"
 
Tech provider, 
teachers, 
paraprofessionals, 
Jump Math team 
consultant, Algebra 
For All Team leads 

T"
K021|Jump Math|"-2, Tutormate, Teacher's College Writing Project, Jump Math Resources, 
and weekly common- planning time 

 
"
K021|Jump Math|"tual Trainee dates, FSC 
Support Groups, Grade 5 ""Jump Math"" support team and common planning periods. 

 

P"
K021|Jump Math|"ltants (Data 4 Teams, AMCE Clinical Psychologist, Jump Math, NYU 
Technical Assistance Facilitator, FCS Profe"
K021|ReadyGen|"
found in the Journeys (Gr. 3), Reading Street and Ready Gen 
programs (Gr. 4-5). Scaffolding of Depth of Knowl"
K021|Algebra for All|" for writing. social studies/social justice, math- Algebra For All Cohort 2, and science. 
Students in Grades K-5 rec"
K021|Algebra for All|"e Teachers 
College Writing Process, Jump Math and Algebra For All in mathematics, and the professional learning focu"
K021|Algebra for All|"l to strengthen 
mathematical thinking through the Algebra For All project 

Students  
K-5 
 
 
 
 
 
 
 
Grade 4 an"
K021|Reading Street|"Mifflin Journey's Text in 
Grades K-3, Ready Gen, Reading Street and novels Grades 4-5. Universal Literacy Coach a"
X388|IDO|"well as the Parent 
Coordinator's office. Language ID Guides are made available in the main office and a"
X388|Fountas and Pinnell|"umeracy (teacher-created assessment), as well 
as Fountas and Pinnell. These assessments are all used to determine stud"
X388|Fountas and Pinnell|"umeracy 
(teacher-created assessment), as well as Fountas and Pinnell. These assessments are all used to determine stud"
M108|BrainPOP|" such as iReady Reading and Math, Book, Brain POP/ Brain POP ESL! that 
will enhance and support our ELLs and t"
M108|Go Math!|"rams 
(ReadyGen K-2, Expeditionary grades 3-8) and GoMath (K-5) CMP3 (6-8) come with supplemental resources "
M108|ReadyGen|"unseling, Speech, OT/PT.  Our literacy programs 
(ReadyGen K-2, Expeditionary grades 3-8) and GoMath (K-5) C"
M108|ReadyGen|"ruction for ELLs.  Each of our literacy programs (ReadyGen and 
Expeditionary) comes with supplemental resou"
M108|ReadyGen|"ruction for ELLs.  Each of our literacy programs (ReadyGen and 
Expeditionary) comes with supplemental resou"
M108|Teacher's College Reading and Writing Project|"ills by using Fountas and Pinnell levels using the TCRWP running records and 
comprehension tools as well "
M108|Fountas and Pinnell|"m-embedded assessments (e.g., EL SOL, Estrellita, Fountas and Pinnell, DRA, TCRWP, 

teacher-created assessments) are b"
M108|Fountas and Pinnell|"fically, we assess their literacy skills by using Fountas and Pinnell levels using the TCRWP running records and 
compr"
M108|Fountas and Pinnell|"guage program, we would allow our students to use Fountas and Pinnell in 
their native language, we would administer as"
M108|Fountas and Pinnell|"t the day through 
differentiation.  Teachers use Fountas and Pinnell levels to determine a child’s reading level and h"
M108|Fountas and Pinnell|"ut the day through differentiation.  Teachers use Fountas and Pinnell 
levels to determine a child’s reading level and "
M108|Fountas and Pinnell|"t the day through differentiation.  Teachers use 
Fountas and Pinnell levels to determine a child’s reading level and h"
R470|Read180|"ion inELA 
 
2) Interactive reading 
programs: 
a) Read 180 
 
3) Remediation Work 
Through iLearn 
Foundation"
R470|Read180|" to guide instructional planning for your ELLs? 
- Read 180 assessment test  
- NYC DOE Perfrormance Assessmen"
R470|Schoology|" following ways: 

• 

Schoology utilization 

o  Schoology allows the student and their family to see all co"
R470|Schoology|"op Computers 

3.  Smartboards 

4. 

iPads 

5.  Schoology Subscription and Website 

 
Part 4b. Indicate us"
R470|Schoology|"reviewing the 
students’ writing. The school uses Schoology as their online student progress monitoring syste"
R470|Schoology|"rovide instant feedback. Students are able to use Schoology to respond to 

2017-18 CEP                      "
R470|Schoology|"ology 
and an increase in new teaching resources (Schoology, 
TenMarks, Barrons Online, etc.). 

 

- Data re"
R470|Schoology|"ip and engagement in the following ways: 

 

• 

Schoology utilization 

o  Schoology allows the student and"
R470|Schoology|"llowing ways: 

 

• 

Schoology utilization 

o  Schoology allows the student and their family to see all co"
R470|Schoology|" to increase 
the registration for and the use of Schoology to monitor 
their child’s performance.  

Parents"
R470|Schoology|"
- Staff will check if parents are registered for Schoology 
whenever they are contacting the parent and urge"
R470|Schoology|"will be monitored through anecdotal logs kept on 
Schoology updated by all staff members. 

 

- This will be"
R470|Schoology|"des, and 
statistics from new technology sources (Schoology, TenMarks, Barrons Online). 

 

 
4c. “Conceptua"
R470|Generation Ready|" 
4.  Sundog Theatre 
5.  Generation Citizen 
6.  Generation Ready 
7.  Camelot 
8.  Department of Mental Health 

 "
Q151|Go Math!|"other students. They use Journey's for 
literacy, Go Math for math and the IB inquiry for all other content"
Q151|Go Math!|evel-appropriate language. For math, we are using Go Math, in Science and Social Studies we are using the I
Q151|Go Math!|"ions 
     *  ELL strategies within Journey's and Go Math 
     *  NYC/NYS Mandates 
4. Schoolwide teacher "
Q151|Illuminate|"e providers. The analysis of the test results will illuminate any differences 
between student classroom perform"
Q151|Illuminate|"e providers. The analysis of the test results will illuminate any differences 
between student classroom perform"
Q151|Sanford Harmony|"s. 

 

Sanford Harmony Program 

The goal of the Sanford Harmony Program (SHP) is to incorporate specialized teach"
Q151|Sanford Harmony|"m and pedagogical practices. With the use of 
The Sanford Harmony Program (SHP) teachers are provided with a set of"
Q151|Sanford Harmony|"ents will continue to actively participate in the Sanford Harmony Program as a 
next step to further develop skills"
Q151|Sanford Harmony|"schedule adjustments, etc. 

 

A liaison between Sanford Harmony and the school, provides training materials and o"
Q151|Sanford Harmony|"er to make adjustments to 
instruction within the Sanford Harmony curriculum.  
 
The reports were analyzed and ref"
Q151|Sanford Harmony|"um and pedagogical practices. With the use of The Sanford Harmony 
Program (SHP)  teachers are provided with a set "
Q151|Teacher's College Reading and Writing Project|"English Language Arts (ELA) and Math 
assessments. Teachers College Reading Writing Project (TCRWP) running records an"
Q151|Teacher's College Reading and Writing Project|"l achieve an independent reading level of D as per Teachers College Reading 
Writing Project (TCRWP). 

 

2017-18 CEP"
Q151|Teacher's College Reading and Writing Project|".g., EL SOL, Estrellita, Fountas and Pinnell, DRA, TCRWP, 

teacher-created assessments) are being used to"
Q151|Teacher's College Reading and Writing Project|udents are placed in a class the teacher then uses TCRWP to monitor reading progress.  Students are reasse
Q151|Teacher's College Reading and Writing Project|"ss.  Students are reassessed 
ever six weeks using TCRWP system.  This data shows that ELLs lag behind the"
Q151|Teacher's College Reading and Writing Project|"the students on NYS tests in the upper 
grades and TCRWP assessments in the all grades. Following thess as"
Q151|Teacher's College Reading and Writing Project|"the students on NYS tests in the upper 
grades and TCRWP assessments in the all grades. Following thess as"
Q151|Teacher's College Reading and Writing Project|"onable time. This is done 
using the data such as: TCRWP, ELL Periodic Assessment, as well as classroom cu"
X175|Go Math!|"al alignment of ELA and social studies curriculum; GoMath used 
K-8 (along with CMP3 in grades 6-8); uniform"
X175|Go Math!|"small class size; 
remedial resources 
culled from GoMath 
and CMP3; 
 

K-8 – small class size; 
small-grou"
X175|IDO|"anguage Access in the home language. The 
Language ID Guide is at the security desk and in the main offi"
X175|Imagine Learning|"emotional) are met?   
The computer-based program Imagine Learning, leveled texts and differentiated tasks are used "
K223|BrainPOP|"targeted population, our school provides Newsela, BrainPOP, 
BrainPOP Jr, BrainPOP ESL, Moby Max, Goalbook, "
K223|BrainPOP|"pulation, our school provides Newsela, BrainPOP, 
BrainPOP Jr, BrainPOP ESL, Moby Max, Goalbook, and IXL. Ou"
K223|BrainPOP|" school provides Newsela, BrainPOP, 
BrainPOP Jr, BrainPOP ESL, Moby Max, Goalbook, and IXL. Our ELL-SWDs ar"
K223|BrainPOP|"nnections, IXL, Rosetta Stone, Newsela, I-Ready, 
BrainPOP ESL, Moby Max, picture books, multi-level novels,"
K223|IXL|" teaching. Such resources include the following: 
IXL, Newsela, I- Ready, Moby Max, Brainpop, Brainpop "
K223|IXL|"dagogues, 
instructional team 
members 

● Use of IXL to assist students in understanding concepts 

● "
K223|IXL|"ary 

● New York Historical Association  

● Math IXL.com 

● Newsela.com 

●  Engageny.org 

● Brookly"
K223|IXL|"newsela.com 

MobyMax 

use of ipads/laptops 

  
IXL 

use of manipulatives 
to teach concepts 

use o"
K223|IXL|"p.m. to 4:20 p.m.  A math practice website called IXL will be incorporated 
in this after-school math c"
K223|IXL|"e incorporated 
in this after-school math class.  IXL consist of unlimited questions in hundreds of mat"
K223|IXL|rainPOP Jr, BrainPOP ESL, Moby Max, Goalbook, and IXL. Our ELL-SWDs are encouraged to attend our after-
K223|IXL|"t match the student’s literacy level. 
           IXL is incorporated in our after-school Math classes,"
K223|IXL|"s well as, in Math classes meeting on Saturdays.  IXL is a math 
practice website consisting of unlimit"
K223|IXL|"stones, Voices In Literature, Making Connections, IXL, Rosetta Stone, Newsela, I-Ready, 
BrainPOP ESL, "
K223|MobyMax|" school 
day 
 

Science 

Social Studies 

 

 

MobyMax 

problem solving 
strategies 
 
 

 

 

 

 

 "
K223|NewsEla|"ed accordingly in our classes with ENL 
students.  Newsela provides articles on various lexile levels so ENL "
K223|Rosetta Stone|"s, Voices In Literature, Making Connections, IXL, Rosetta Stone, Newsela, I-Ready, 
BrainPOP ESL, Moby Max, pictu"
K223|Rosetta Stone|"ers on Friday afternoons.  We are currently using Rosetta Stone and a program titled Side by Side Plus.  These 
p"
K223|Fountas and Pinnell|"m-embedded assessments (e.g., EL SOL, Estrellita, Fountas and Pinnell, DRA, TCRWP, 

teacher-created assessments) are b"
K223|Fountas and Pinnell|"s/observations to identify at-risk 
students. The Fountas and Pinnell assessment is then used for obtaining the student"
X161|Pearson|English Picture Dictionaries from Book Source and Pearson Longman.  And as mentioned previously, we will al
X161|FOSS|"ial 
Education/Special Education classrooms.  The FOSS Science program provides booklets and manipulativ"
X161|Go Math!|nal planning are Fundations, Teachers College and Go Math (pre/post) assessments.  Data collected from thes
X161|Imagine Learning|"s allowed for direct instruction in programs like Imagine Learning and Language 
Power.  These two programs have tar"
X161|Imagine Learning|", and ELA/MATH academy. Students will utilize the Imagine Learning internet based 
program which provides targeted f"
X161|Imagine Learning|"ELA/MATH Prep Academy. Students will utilize the 
Imagine Learning internet based program which provides targeted fi"
X161|Imagine Learning|"                            63 

 

Commanding.  Imagine Learning is a source of technological intervention where n"
X161|Imagine Learning|"second grade bilingual special education 
class. 
Imagine Learning is a technology software that focuses on basic vo"
X161|Imagine Learning|"second grade bilingual special education 
class. 
Imagine Learning is a technology software that focuses on basic vo"
X161|ReadyGen|"rous instruction in the four language domains. Our Ready Gen 
program along with supplimental spanish leveled r"
X161|Rosetta Stone|"ht, Literacy Day, Health and Wellness Fair, ESL / Rosetta Stone Computer classes and Trips to various city 
Museu"
X161|Rosetta Stone|"heir own education along with ENL classes via the Rosetta Stone Program. 
School letters, fliers and calendars se"
X161|Generation Ready|"ctively. The instructional partners of PS 161 are: Generation 
Ready coach which provides support for literacy to new a"
X161|Reading Rescue|" social emotional well being of the students. The Reading Rescue 

2017-18 CEP                                    "
X161|Reading Rescue|"with special needs. Additional programs including Reading Rescue, READ Alliance, 
TITLE III and ELA / Math Academy"
X161|Reading Rescue|"for reading 
and math, as well as for First-Grade Reading Rescue and READ 
Alliance students. 

 

 
 

Activity #"
X161|Reading Rescue|"teracy Night (with support from the READ Project, Reading Rescue, Lincoln 
Center), Math Game Night, Brain Power, "
X161|Reading Rescue|"eracy Night (with support 
from the READ Project, Reading Rescue, Lincoln Center), Math Game Night, Brain Power Ev"
X161|Reading Rescue|"teracy Night (with support from the READ Project, Reading Rescue), Math Game Night, Brain Power, Yoga 
Clinics, Fa"
X161|Reading Rescue|"nd community engagement such as the READ Project, Reading Rescue, 
Asphalt Green, Brain Power, Yoga Clinics, Fan4K"
X161|Reading Rescue|"eaders and Writers Project,GO MATH,READ Alliance, Reading Rescue, Lincoln 
Center, New Teacher Center Mentor PD se"
X161|Reading Rescue|"ndations, 
Wilson, Estrellita, Fountas & Pinnell, Reading Rescue, I-Ready, Imagine learning, etc.  
 

 
4c. “Conc"
X161|Reading Rescue|"re that student success is met.  In addition, the Reading Rescue program, an early one on one 
tutoring program wi"
X161|Teacher's College Reading and Writing Project|"st school year 2016-17, our school began using the Teachers College Reading and Writing Units to strengthened, 
grades"
X161|Teacher's College Reading and Writing Project|"n through guided 
reading and writing units by the Teachers College Reading and Writing project. Delivering instructio"
X161|Teacher's College Reading and Writing Project|"ssments, and instructional resources (Specifically Teachers College Readers and Writing Project Units ) and tiered 
in"
X161|Teacher's College Reading and Writing Project|"ssments evidenced by the benchmark 
assessments in Teachers College Units of study. We will continue to monitor the pr"
X161|Teacher's College Reading and Writing Project|"o assess progress throughout the year, will be the Teachers College 
Units of study, By February 2018, there will be a"
X161|Teacher's College Reading and Writing Project|"ssments evidenced by the 
benchmark assessments in Teachers College Units of study. We will continue to monitor the pr"
X161|Teacher's College Reading and Writing Project|"us sources such as: Our District, 
DOE ELL Office, Teachers College Readers and Writers Project,GO MATH,READ Alliance,"
X161|Teacher's College Reading and Writing Project|"d to guide 
instructional planning are Fundations, Teachers College and Go Math (pre/post) assessments.  Data collecte"
X161|Teacher's College Reading and Writing Project|"to our writing program.  Our school has been using Teachers College Writers 
workshop emphasizing on response to liter"
X161|Fundations|"hat are used to guide 
instructional planning are Fundations, Teachers College and Go Math (pre/post) assessme"
X161|Fountas and Pinnell|" provides intervention to struggling readers with Fountas and Pinnell levels A-L.  For approximately  35 minutes 
per d"
Q145|EL Education|"anish Native Language Arts teachers mirror the ELA Expeditionary Learning Curriculum to write their units. They put 
togeth"
Q145|Go Math!|"enhancing the CMP3 Curriculum with  resources from GO Math  series. 
There will be an emphasis on problem sol"
Q145|Go Math!|"on 
accounts,  notebooks, chart paper, 
cardboard, GoMath supplemental 
books, flash drives, theme-based 
li"
Q145|Teacher's College Reading and Writing Project|"aching 
practice. Selected teachers who worked on Teacher's College training during the course of last year will conv"
Q145|Teacher's College Reading and Writing Project|"e ELA 
Curriculum Map (Expeditionary Learning and Teacher's College Writing component) to meet the 
needs of Transiti"
M134|Core Knowledge|"ent for the new English Language Arts curriculum – Core 
Knowledge Learning and Expeditionary Learning on a monthly b"
M134|EL Education|"age Arts curriculum – Core 
Knowledge Learning and Expeditionary Learning on a monthly basis with grade experts turn-keying"
M134|Teacher's College Reading and Writing Project|"Common Core curriculum. Data 
sources will include Teachers College Writing Assessments, Units 
of Study rubrics, spel"
M134|Teacher's College Reading and Writing Project|" teachers; curriculum materials and resources from Teachers College 
Reading and Writing Project and Expeditionary Lea"
M134|Teacher's College Reading and Writing Project|"rades 3-5 scoring at level 3 &4 as measured by the Teachers College Writing Assessments rubrics and benchmarks.  
 
Pa"
M134|Teacher's College Reading and Writing Project|"of ELL Cohort inquiry team that analyzes data from TCRWP On Demand Writing in order to 
create strategy gr"
M134|Teacher's College Reading and Writing Project|"r ELLs program based on various data points-
using TCRWP Primary Spelling Inventory to progress monitor st"
M134|Teacher's College Reading and Writing Project|"n the Response to Intervention Framework by:-using TCRWP Primary 
Spelling Inventory to progress monitor s"
