bn|term|excerpt
K021|iReady|"nal materials………….

Students use Achieve 3000 and iReady reading software to reinforce comprehension skill"
K021|Reading Street|"wards Reading (Special Education), Treasures and 
Reading Street  software components

 Make computers available "
K021|Acuity|"chool year in the areas of: 
data interpretation, Acuity, differentiation of instruction, and technology. "
K021|Acuity|"opt technology that involves parents as partners (Acuity and ARIS Assessment Reports, 
Starfall (early chi"
K021|Acuity|"easures” and instructional activities assigned in Acuity.  Groups vary according 
to skill and level of RT"
K021|Acuity|"sed on data driven instruction (review of student Acuity Assessment 
scores, data analysis of sub skills a"
M108|Teacher's College Reading and Writing Project|"Voyager fluency tests, Fountas and Pinnell levels, TCRWP running 
records and comprehension tools as well "
M108|Ticket to Read|"assessments (SRA Imagine It!, Trophies, Glencoe) 
Ticket to Read 
Acuity 
ARIS 
Predictive and ITA Assessments 
In"
M108|Ticket to Read|"onal and the student teacher.  Teachers use the  
Ticket to Read and the integrated technology components from the"
M108|Ticket to Read|"ts.
7)
addition to other on-line programs such as Ticket to Read, A-ha Math, BrainPOP!, and A-ha Science both in s"
M108|Fountas and Pinnell|"ext steps for Periodic assessments, Acuity, ARIS, Fountas and Pinnell reading levels and 
teacher created student profi"
M108|Fountas and Pinnell|"e and ITA Assessments 
Independent Reading Levels Fountas and Pinnell 
Independent Reading Level class summary sheets 
"
M108|Fountas and Pinnell|"ator 

MARCH 2011

23

Title III LEP 

NYSESLAT 
Fountas and Pinnell Reading Levels 
NYC Interim English Language Lear"
M108|Fountas and Pinnell|"ss periodic 

assessment data, Acuity, ARIS data, Fountas and Pinnell reading levels and plan next steps 
and goals. 

"
M108|Fountas and Pinnell|"





Program Assessments 
Predictives 
ITAs 
Fountas and Pinnell Reading Levels 
IEP Goals 
Running Records 

 
MA"
M108|Fountas and Pinnell|"y skills by using ECLAS-2, Voyager fluency tests, Fountas and Pinnell levels, TCRWP running 
records and comprehension "
M108|Acuity|"l use the computer lab to complete differentiated Acuity exams. 
 After each simulation exam students wil"
M108|Acuity|"l use the computer lab to complete differentiated Acuity exams. 

 Ensure rigor in instruction.
 Develo"
M108|Acuity|" goals and 

next steps for Periodic assessments, Acuity, ARIS, Fountas and Pinnell reading levels and 
te"
M108|Acuity|" Imagine It!, Trophies, Glencoe) 
Ticket to Read 
Acuity 
ARIS 
Predictive and ITA Assessments 
Independen"
M108|Acuity|"interpret and discuss periodic 

assessment data, Acuity, ARIS data, Fountas and Pinnell reading levels an"
M108|Acuity|"tudents so that they can practice their skills on Acuity in 

N/A  (Not Applicable)
All of our ELLs (that "
M108|Acuity|"ss.  ELL teachers also use data found on ARIS and Acuity as well 
as data from past NYSESLAT exams to form"
R470|Acuity|"w; instrument(s) of measure; projected 
gains 

  Acuity Periodic Assessment will be administered to stude"
Q151|Pearson|"t a new math program. enVisionMATH, published by 
Pearson Education, allows teachers to utilize technology "
Q151|Pearson|"on Math program. 
 Professional development with Pearson Success.  
 Integrating technology
 Creating Ru"
Q151|Pearson|"ts in 2010-2011.
 New Skills-based math program: Pearson’s enVision which includes tiered assignment, visu"
Q151|FOSS|"sors, Internet-based research) 

 Utilization of FOSS Science kits for grades 3 and 4.
 Utilization of"
Q151|FOSS|"ry Day Math, in science we are using the hands on FOSS kits. For ELA, our targeted students receive 
The"
Q151|Fundations|"evel one and two students in grades 1-5.
 Wilson Fundations Program used in Grades K and 1.
 Saturday ELA te"
Q151|Envision|"t will include but not be limited to topic tests.
Envision topic tests, teacher created rubric, teacher obse"
X175|Imagine Learning|o information.  The instructional program used is Imagine Learning English, which is a computer-based instructional 
X175|Acuity|"
Grades 1-8 – small group tutoring after school – Acuity, EveryDay Math, Impact Math, teacher-
created rem"
K223|Rosetta Stone|comprehension, vocabulary, and writing.  And, the Rosetta Stone language learning computer software will be used 
K223|Rosetta Stone|"ew programs. These programs are Achieve 3000 and 
Rosetta Stone.  These programs have been implemented to provide"
K223|Rosetta Stone|"0 has a Spanish and 
Haitian Creole component and Rosetta Stone support our Arabic, Chinese, Polish, Russian, and"
X161|Imagine Learning|"n During School Day 3 times a week for 30 minutes
Imagine Learning Program (online)
Teacher led activities to help S"
X161|Imagine Learning|"d writing skills in 
English.  The utilization of Imagine Learning online computer software that differentiates work"
X161|Imagine Learning|"hese programs include the 100 Book 
Challenge and Imagine Learning.  

 

 

 

TEMPLATE - MAY 2010

50

Part B: Fo"
X161|Imagine Learning|"rams, and Saturday academy. They will utilize the Imagine Learning internet based program which 
provides targeted f"
X161|Imagine Learning|"ovided.  And of course all newcomers 
utilize the Imagine Learning, internet based program.

c.

Describe your plan "
X161|Imagine Learning|"ol, and Saturday programs.  They also utilize the Imagine Learning intenet based program that provides language 
sup"
X161|Imagine Learning|" for ELL students in English and Spanish and the 
Imagine Learning to provide supplemental support for our English L"
X161|Imagine Learning|"nd grade bilingual special education class.
      Imagine Learning software was purchased last year with funds from "
X161|Fountas and Pinnell|"d progress on the respective class data charts for Fountas and 
Pinnell Levels and writing (Grades K-5).
Increase performa"
X161|Acuity|"ase in performance level 
scores from assessment (Acuity) to the next for each respective class (Grades 3-"
X161|Acuity|"ng.  
Teachers are trained to use web based ARIS, Acuity, NYSTART, and programs for student results are ut"
X161|Acuity|"ng.  
Teachers are trained to use web based ARIS, Acuity, NYSTART, and programs for student results are ut"
Q145|Acuity|" Core Tests, given in October, January and April. Acuity Tests and Mid-
Terms.  Unit Pre and Post tests gi"
Q145|Acuity|"formative and summative assessments (State exams, Acuity scores, 
Subject area Core Tests, Student portfol"
M134|Teacher's College Reading and Writing Project|"e supported in their literacy instruction 
through Teacher’s College staff developers and by attending multiple Calenda"
M134|Teacher's College Reading and Writing Project|" your programs for ELLs. 
1. P.S. 134 utilizes the Teachers College Reading and Writing Project’s reading assessments "
M134|Teacher's College Reading and Writing Project|"(e.g., ECLAS-2, EL SOL, Fountas and 
Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
Q192|Acuity|"on targeting 
mathematics
 Periodic assessments, Acuity, teacher-made and departmental assessments will b"
Q192|Acuity|"
35

By November, all students are given the NYC Acuity assessment in ELA and Mathematics.  Teachers use "
Q192|Acuity|make adjustments, if needed, in the core pacing.  Acuity results is made available to parents through ARIS
Q192|Acuity|"ership Team meetings;
Safety Team meetings;
PD on Acuity, access and interpretation;
Data Inquiry Team;
De"
Q192|Acuity|"d with homework, how to 
understand report cards, Acuity data, etc. is done via the Parent 
Coordinator in"
K592|Illuminate|"s foster a sense of belonging for our students and illuminate the 
importance of being a global and civic leader"
K592|Study Island|"e and post assessment results on programs such as Study Island, etc. 

5. Students  in  lowest  third  meet  the"
K592|Study Island|"or ELL Program
Monies to purchase Achieve3000 and Study Island for students

23

APPENDIX 3: LANGUAGE TRANSLATI"
K592|Acuity|"ed gains

Increase in achievement as evidenced by Acuity and Performance Series 
Increase in number of stu"
K592|Acuity|". Differentiate instruction using data from Aris, Acuity, and Performance Series 
9. Hold regular meetings"
K592|Acuity|" Teams 

Increase time for extensive use of ARIS, Acuity, and Performance Series

Inquiry Allocation

and "
K592|Acuity|"d analyze data from Performance Series, ARIS, and Acuity; use the data to 

differentiate instruction for "
K586|Fountas and Pinnell|"ased Team and include the high school ELLs in the Fountas and Pinnell assessments for English-
language literacy.  
We "
K586|Acuity|".  They may also receive some test preparation for acuity testing to habituate 
them to the US model of test"
Q186|Reading Recovery|" on site staff development (TL ASD)
 Tuition for Reading Recovery teachers (Paid to NYU and DOE) (FSF)
 Per sessio"
Q186|Reading Recovery|"/individual instruction using Wilson, Fundations, Reading Recovery, word 
study, Teachers College units of study in "
Q186|Teacher's College Reading and Writing Project|"ured by making at least one year’s progress on the Teachers College Reading & Writing 
Project (TCRWP) Benchmarks for "
Q186|Teacher's College Reading and Writing Project|"ured by making at least one year’s progress on the Teachers College Reading & 
Writing Project (TCRWP) Benchmarks for "
Q186|Teacher's College Reading and Writing Project|"ll participate in a minimum of 35 calendar days at Teachers College 

during the school year.

 Three teachers will p"
Q186|Teacher's College Reading and Writing Project|" Per diem days for teachers to attend workshops at Teachers College and other 

locations throughout the year (FSF/TL "
Q186|Teacher's College Reading and Writing Project|"t the year (FSF/TL ASD)

 Consultant fees paid to Teachers College Reading and Writing Project for on site 

staff de"
Q186|Teacher's College Reading and Writing Project|"and words will be provided in the 

classrooms.

 Teachers College staff developers will work with teachers to promot"
Q186|Teacher's College Reading and Writing Project|"s enrichment specialist (FSF)
 Consultant fees to Teachers College Reading and Writing Project to hire on-site staff "
Q186|Teacher's College Reading and Writing Project|"Wilson, Fundations, Reading Recovery, word 
study, Teachers College units of study in reading and writing during exten"
Q186|Teacher's College Reading and Writing Project|"cluding non-ELL teachers) as per Jose P.

     Our Teachers College Reading and Writing Project staff developers will "
Q186|Teacher's College Reading and Writing Project|"t in reading and writing.  The ESL teacher attends Teachers College Reading and Writing calendar 
days as needed throu"
Q186|Teacher's College Reading and Writing Project|"ge Reading tests.  However, we do gather data from Teachers College Reading and Writing 
Assessments, and Acuity Predi"
Q186|Fundations|"n/pull out programs, Castlewood Prep classes, and Fundations/Wilson classes.  Due to our 
small population of "
Q186|Acuity|"ers College Reading and Writing 
Assessments, and Acuity Predictive and Interim Assessments.  

Additional"
Q019|Imagine Learning|"s to 
address each student’s learning profile.  

Imagine Learning
Imagine Learning English is a one-to-one K-5 comp"
Q019|Imagine Learning|"h student’s learning profile.  

Imagine Learning
Imagine Learning English is a one-to-one K-5 computer-based instru"
Q019|Imagine Learning|"led Books, 
professional books on ELL strategies 
Imagine Learning English

40

Other
TOTAL

$188,180

TEMPLATE - M"
Q019|Imagine Learning|"rograms such as RAZ Kids, Fundations, LEAP 
Frog, Imagine Learning and Leap Track which are among some of the materi"
Q019|Imagine Learning|"echnology based programs such as Achieve 3000 and Imagine Learning

Freestanding ESL

100%
75%
50%
25%

100%
75%
50%"
Q019|Imagine Learning|" Frog
Reading Recovery
Schools Attuned Philosophy
Imagine Learning 
RAZ Kids
LLI
ALLL
Early Bird- After the Bell, Be"
Q019|RazKids|"ding, and struggling-reading elementary students.  Raz Kids also provides teachers with 
complete reports rela"
Q019|Reading Recovery|"tions
LEXIA (ELA)
Leap Track
Leap Frog





 Reading Recovery
Schools Attuned 

Philosophy
Imagine Learning 

"
Q019|Reading Recovery|"of students toward achieving grade-level targets.
Reading Recovery
The Reading Recovery teacher works with students "
Q019|Reading Recovery|"hieving grade-level targets.
Reading Recovery
The Reading Recovery teacher works with students on a one-to-one basis"
Q019|Reading Recovery|" a one-to-one basis for a 30-minute period.  The 
Reading Recovery Program addresses all seven pieces as outlined in"
Q019|Reading Recovery|"ervention program is based on the fundamentals of Reading Recovery.  This program includes three 
kits: the orange k"
Q019|Reading Recovery|"ch
•

Fundations
LEXIA (ELA)
Leap Track
Leap Frog
Reading Recovery
Schools Attuned Philosophy
Imagine Learning 
RAZ "
Q019|Teacher's College Reading and Writing Project|"  The school’s instructional model adheres to 
the Teachers College initiatives in Reading and Writing and the Everyda"
Q019|Teacher's College Reading and Writing Project|"gher proficiency levels as 
outlined under the new Teacher’s College running 
record benchmarks.  

In order to assure "
Q019|Teacher's College Reading and Writing Project|" of ELA test data from previous years.
 September Teachers College Running Records

Interim:

 Teachers College Runn"
Q019|Teacher's College Reading and Writing Project|"mber Teachers College Running Records

Interim:

 Teachers College Running Records - (November and March)
 Pacing ca"
Q019|Teacher's College Reading and Writing Project|")
 Rubrics 

End-Term- June 2011

 Comparison of Teachers College Running Records 
 On-Demand Writing

TEMPLATE - M"
Q019|Teacher's College Reading and Writing Project|"f new proficiency levels as outlined under the new Teacher’s College running 
record benchmarks.  

Action:
Administrat"
Q019|Teacher's College Reading and Writing Project|"es K to 5.  The Literacy Specialists implement the Teacher’s College 
Units of Study and the content area curricula in "
Q019|Teacher's College Reading and Writing Project|"tandards.

 P.S. 19 has purchased the services of Teacher’s College for in-house staff development and also to allow t"
Q019|Leveled Literacy Intervention|"(second grade) which works with levels C - N.  
 
Leveled Literacy Intervention (LLI) provides small group, supplementary interve"
Q019|Fundations|"ool day, before or after school, Saturday, etc.).
Fundations
Wilson Fundations for K-3 is a phonological/phone"
Q019|Fundations|" after school, Saturday, etc.).
Fundations
Wilson Fundations for K-3 is a phonological/phonemic awareness, pho"
Q019|Fundations|"ing program for the 
general education classroom. Fundations is based upon the Wilson Reading System® principl"
Q019|Fundations|" failure. Teachers incorporate a 30-minute daily 
Fundations lesson into their language arts classroom instruc"
Q019|Fundations|"ilize 
the program for small group intervention.  Fundations lessons focus on carefully sequenced skills that "
Q019|Fundations|"echnology that support programs such as RAZ Kids, Fundations, LEAP 
Frog, Imagine Learning and Leap Track whic"
Q019|Fundations|"e Reading,  
•
             And NYS- ELA Coach
•

Fundations
LEXIA (ELA)
Leap Track
Leap Frog
Reading Recovery"
Q019|Acuity|"                                    

Interim:

 Acuity ITA Assessment 
 Predictive Acuity Test (Decembe"
Q019|Acuity|"

Interim:

 Acuity ITA Assessment 
 Predictive Acuity Test (December)
 EDM in-house created end of uni"
X029|Fundations|"riting Aviator, pieces from the Wilson program, 

Fundations, Read Naturally, Academic Workout, and Lessons in"
X029|Fountas and Pinnell|"including supporting 

 Purchase AIS materials – Fountas and Pinnell – if not provided by Network Grant we 

will use "
K425|IDO|"lunch application 
process, metro cards and school ID cards.  The parent/guardian and student are also w"
K425|IXL|" the texts.   In Algebra and 
Geometry we use Math XL and online textbook tutorial with interactive soft"
K425|Acuity|"sions.  We shall continue to focus on using ARIS, Acuity and 
Performance Series to empower teachers to ta"
K425|Acuity| data from the ELL Periodic Assessment, NYSESLAT, Acuity,   Monthly Department Meeting, February Title III
K425|Acuity|rough providing them with data and resources from Acuity, Performance Series, the ELL Periodic Assessment,
K425|Acuity|"d to inform instruction accordingly.   We use the Acuity Predictive assessment to assess the progress 
ELL"
K425|Acuity|"ng data from NYSESLAT, LAB-R, Performance Series, Acuity, and NYS Regents Examinations, and 

5.

N/A

 6."
Q025|Rosetta Stone|"re (Object Code 199)

(e.g., $2,000)

(Example: 2 Rosetta Stone language development software 
packages for after"
Q025|Acuity|"s will serve as indicators of student progress

 Acuity ITA exams will be given in November (Realistic Fi"
Q025|Acuity|"ecific to the students chosen by 
the team, using Acuity,   ARIS, initial writing assessments and school-b"
Q025|Acuity|" The annual ELA 
results, along with the frequent Acuity tests, help us target specific skills that the st"
X001|Pearson|"h (Non-Fiction)
National Geographic (Non-Fiction)
Pearson Learning-Core Knowledge: History and Geography
Ro"
X001|Pearson|"h (Non-Fiction)
National Geographic (Non-Fiction)
Pearson Learning-Core Knowledge: History and Geography
Ro"
X001|Core Knowledge|"ational Geographic (Non-Fiction)
Pearson Learning-Core Knowledge: History and Geography
Rosen Classroom: Journeys "
X001|Discovery Ed Tech Book|"and Art K-2-General and Special Education students 
Discovery Education Science/Health/Literacy/Math- Online Learning 
Ren"
X001|Discovery Ed Tech Book|"and Art K-2-General and Special Education students 
Discovery Education Science/Health/Literacy/Math- Online Learning 
Ren"
X001|Discovery Ed Tech Book|"and Art K-2-General and Special Education students 
Discovery Education Science/Health/Literacy/Math- Online Learning 
Ren"
X001|Imagine Learning|"intervention in the 
classroom as follows:  Using Imagine Learning (nonfiction reading software program by levels), "
X001|Imagine Learning|"intervention in the 
classroom as follows:  Using Imagine Learning (nonfiction reading software program by levels), "
X001|Imagine Learning|"intervention in the 
classroom as follows:  Using Imagine Learning (nonfiction reading software program by levels), "
X001|Imagine Learning|"intervention in the 
classroom as follows:  Using Imagine Learning (nonfiction reading software program by levels), "
X001|Imagine Learning|"intervention in the 
classroom as follows:  Using Imagine Learning (nonfiction reading software program by levels), "
X001|Imagine Learning|"softwares are used for instruction. Achieve 3000, Imagine Learning, Acuity and other programs as well. 
On Our Way t"
X001|Imagine Learning|"RWP and computer designed programs: Achieve 3000, Imagine Learning, Renzully and many othe web based 
softwares. The"
X001|Imagine Learning|"softwares are used for instruction. Achieve 3000, Imagine Learning, Acuity and other programs as well. 
On Our Way t"
X001|Imagine Learning|"RWP and computer designed programs: Achieve 3000, Imagine Learning, Renzully and many othe web based 
softwares. The"
X001|Reading Recovery|" and school administrators. 
Fundations Training 
Reading Recovery Training 
LEAP Training/Instruction 
Instructiona"
X001|Reading Recovery|"h Wilson (grades 3-5), Great Leaps 
(grades 2-5), Reading Recovery (1st grade), Read Naturally (grades 2-5), Fundati"
X001|Teacher's College Reading and Writing Project|"cluding applied learning; and

￿We are part of the Teachers College reading and writing program.  Through this program"
X001|Teacher's College Reading and Writing Project|"uccess of your programs for ELLs. 
We regulary use TCRWP and computer designed programs: Achieve 3000, Ima"
X001|Teacher's College Reading and Writing Project|"(e.g., ECLAS-2, EL SOL, Fountas and 
Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
X001|Teacher's College Reading and Writing Project|"uccess of your programs for ELLs. 
We regulary use TCRWP and computer designed programs: Achieve 3000, Ima"
X001|Fundations|"ll teachers, coaches, and school administrators. 
Fundations Training 
Reading Recovery Training 
LEAP Trainin"
X001|Fundations|" supplemented by Fountas and Pinnell Word 
Study, Fundations kit, TC Curriculum Binders, Assessment Binders, P"
X001|Fundations|"ll teachers, coaches, and school administrators. 
Fundations Training 




Aligning Resources:Implications f"
X001|Fundations|" supplemented by Fountas and Pinnell Word 
Study, Fundations kit, TC Curriculum Binders, Assessment Binders, P"
X001|Fundations|"ll teachers, coaches, and school administrators. 
Fundations Training 






MARCH 2011

22

Aligning Reso"
X001|Fundations|ecovery (1st grade), Read Naturally (grades 2-5), Fundations (grades K-2), Lexia and Math Navigator (all grade
X001|Fundations|" Words their Way, Month by Month Phonics, 
Wilson/Fundations, and Fountas and Pinnell Phonics Lessons. Based o"
X001|Fundations|"ish
Words Their Way
Month by Month Phonics
Wilson/Fundations
Fountas and Pinnell Phonics Lessons

I-Openers: S"
X001|Fundations|" Words their Way, Month by Month Phonics, 
Wilson/Fundations, and Fountas and Pinnell Phonics Lessons. Based o"
X001|Fundations|"ish
Words Their Way
Month by Month Phonics
Wilson/Fundations
Fountas and Pinnell Phonics Lessons

I-Openers: S"
X001|Fountas and Pinnell|"l Materials: Classroom Libraries, supplemented by Fountas and Pinnell Word 
Study, Fundations kit, TC Curriculum Binder"
X001|Fountas and Pinnell|"l Materials: Classroom Libraries, supplemented by Fountas and Pinnell Word 
Study, Fundations kit, TC Curriculum Binder"
X001|Fountas and Pinnell|", Month by Month Phonics, 
Wilson/Fundations, and Fountas and Pinnell Phonics Lessons. Based on multiple assessments, a"
X001|Fountas and Pinnell|"heir Way
Month by Month Phonics
Wilson/Fundations
Fountas and Pinnell Phonics Lessons

I-Openers: Spanish and English ("
X001|Fountas and Pinnell|", Month by Month Phonics, 
Wilson/Fundations, and Fountas and Pinnell Phonics Lessons. Based on multiple assessments, a"
X001|Fountas and Pinnell|"heir Way
Month by Month Phonics
Wilson/Fundations
Fountas and Pinnell Phonics Lessons

I-Openers: Spanish and English ("
X001|Acuity|"hmarks established 
as per their reading levels. 
Acuity Reports (twice a year for ELA and Math) 
NYStart "
X001|Acuity|"reas of mathematical focus
 Periodic assessments/Acuity twice a year
 Ongoing formative and summative as"
X001|Acuity|ear) will be used to drive instruction including; Acuity assessments, (grades 3-5) TC Reading and Writing 
X001|Acuity|" for instruction. Achieve 3000, Imagine Learning, Acuity and other programs as well. 
On Our Way to Englis"
X001|Acuity|" for instruction. Achieve 3000, Imagine Learning, Acuity and other programs as well. 
On Our Way to Englis"
X015|Acuity|"ort cards, ESL methodologies as well as 
ARIS and Acuity training. In order to increase participation, tra"
Q031|Teacher's College Reading and Writing Project|" movement in 

Fountas and Pinnell reading levels, Teachers College Running Records, BeBop 
Assessments, Conference No"
Q031|Teacher's College Reading and Writing Project|"f our English Language Learners is ECLAS-2 and the Teachers College 
program based on Fountas and Pinnell. The data fr"
Q031|Teacher's College Reading and Writing Project|y a weakness in the Phonemic Awareness strand. The Teachers College program based on Fountas and Pinnell allows the ES
Q031|Teacher's College Reading and Writing Project|" moving along the continuum 
of Levels A-W, on the TCRWP Independent Reading Levels.

 Teachers will util"
Q031|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
Q031|Fountas and Pinnell|"CLAS-2 and the Teachers College 
program based on Fountas and Pinnell. The data from the ECLAS-2 helps the ESL teachers"
Q031|Fountas and Pinnell|"ess strand. The Teachers College program based on Fountas and Pinnell allows the ESL 
teacher, or any other teacher,  t"
Q031|Acuity|"increase in problem solving skills as measured by Acuity, 

teacher-made assessments and Exemplars rubrics"
M040|Teacher's College Reading and Writing Project|"mplementation of school-wide assessments including Teachers College literacy assessments 
and writing assessments (Sho"
M040|Teacher's College Reading and Writing Project|"
Professional Books, including Words Their Way, 2) Teachers College Spelling Inventory, 3) 
Teachers College High Freq"
M040|Teacher's College Reading and Writing Project|sed to assess early literacy skills of our ELLs is TCRWP. All of our beginner/intermediate ELLs are at lea
M040|Teacher's College Reading and Writing Project|to be on grade level.  Based on our fifth grader's TCRWP level, she is reading at a 2nd grade level althou
M040|Fountas and Pinnell|"eracy skills of your ELLs (e.g., ECLAS-2, EL SOL, Fountas and Pinnell, 

DRA, TCRWP). What insights do the data provide"
K380|Fundations|"s per week)
          *35 minute phonics program (Fundations) (5 x's per week)
          *45 minute writing bl"
K380|Fundations|"s, such as: reading levels, ECLAS results, 
      Fundations assessments, Dibels (3 x's per year), teacher mad"
K380|Fundations|"els, teacher-made vocabulary 
      tests, ECLAS, Fundations unit tests and probes, Dibels testing, teacher
  "
