bn|term|excerpt
K009|Fundations|"identified subgroups 
1. ELL Teacher will utilize Fundations for word study to build students word and phonemi"
K009|Fundations|" levy funds, grant funds will be used to purchase Fundations and Imagine Learning materials. 
2.  No programma"
K009|Fundations|2. Dual Language Teachers will use Estrellita and Fundations to build students word and phonemic awareness ski
K009|Fundations|"ant funds will be used to purchase Estrellita and Fundations materials. 
2.  No programmatic or additional res"
K009|Fundations|"eading levels, etc.  We also use assessments from Fundations and 
teacher created assessments for ELL's.   The"
K009|Fundations| Reading materials, big books for Shared Reading, Fundations notebooks and letter tiles and Words Their Way ac
K009|Fountas and Pinnell|"reading levels and reading comprehension using the Fountal and Pinnell text leveling 
system, as this is a good indicator"
X439|Read180|" and 
class performance 
ESL teachers will utilize Read 180 and System 44 to address the needs 
of ELL and SIF"
X439|Read180|"ng has been utilized to finance the procurement of Read 180 and System 44, both computer-based 
reading and co"
X439|Read180|" in this content area. 

ESL teachers will utilize Read 180 and System 44 to address the needs 
of ELL and SIF"
X439|Read180|"nts and monitor their progress. 
9. Utilization of Read 180 and System 44 for the development of English Langu"
X439|Read180|"tent.  
Additionally, intermediate ESL follows the Read 180 curriculum, which is content based and Common Core"
X439|Read180|"n a new 
country.  Additionally, the System 44 and Read 180 program are designed to meet the language acquisit"
X439|Read180| ELLs all receive instruction through Scholastic’s Read 180 or System 44 programs.  Both programs are Common C
X439|Read180|"hey need in order access these grade level texts.  Read 180 and System 44 are both research based 
programs th"
X439|Read180|"ated and decided to implement is the System 44 and Read 180 program for beginning and 
intermediate ESL classe"
X439|Read180|"der to enhance classroom content, programs such as Read 180 and 
System 44 are used in the ESL classroom.  At "
X439|Read180|"area classrooms.  
Additonally, both System 44 and Read 180 software has native language support built into th"
X439|Read180|"zing Primary Documents and Graphing.  Scholastic's Read 180 books and software will also drive 
language acqui"
X439|Read180|"tor writing development across the content-areas.  Read 180 is a 
research-based program designed to improve r"
X439|Read180|"ons.        

The professional development for the Read 180 program includes a full day of classroom observati"
X439|Read180|"tic:  

November 5, 2014:  Classroom Observation - Read 180 - Language Acquisition 

December 5, 2014:  Demo l"
X439|Read180|"ntent 

January 15, 2015:  Using Student Data from Read 180 to Inform Instruction   

Participants:  Jessica F"
X439|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K035|Fountas and Pinnell|"lected the MOSL ELA Pre-assessment as well as the Fountas and Pinnell Reading Assessment to analyze the 
students level"
Q435|IDO|" 

Page 39 

 

 
 

 

 

metrocards and student ID cards.  With the Coordinator present, students are"
Q435|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q435|Teacher's College Reading and Writing Project|"r most recent professional development, staff from Teachers College was present.  PD was given for the Common Core 
St"
M322|Passports|"                     11 

 
and leadership clubs: Passport to Manhood, SMART girls. We think it’s an amazing "
M322|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X405|Pearson|"h in Action, books 1-2 
Focus on Grammar, Basic – Pearson Longman, Second edition 
Very Easy True Stories –"
X405|Pearson|"Longman, Second edition 
Very Easy True Stories – Pearson Longman, Second Edition 
Northstar Introductory-P"
X405|Pearson|"n Longman, Second Edition 
Northstar Introductory-Pearson-Longman,Second Edition 
In Contact 1-2 – Scott Fo"
X405|Pearson|"instruction: 
 NorthStar Basic/Low Intermediate – Pearson-Longman, Second Edition 
Grammar in Context, 2 –T"
X405|Pearson|"ss 
Great American Short Stories,1 – C.G. Draper, Pearson-Longman 
Tales of Mystery and Imagination – Oxfor"
X405|Pearson|"truction: 
NorthStar High Intermediate/Advanced – Pearson-Longman, Second Edition 
Grammar in Context, 3 – "
X405|Pearson|"n 
Great American Short Stories, 2 - C.G. Draper, Pearson-Longman 
The House on Mango Street – Random House"
X405|NewsEla|"e – iLearn - $20,000.00; Achieve 3000 - $5,250.00; Newsela - $1,800.00 
      Non-Contractual Services – Stud"
X405|NewsEla|"sh version of textbooks (at no cost to Title III), Newsela and Achieve 3000 software 
support and peer-to-pee"
X405|NewsEla|"Advanced Level ESL classes X $75.00= 
$5250 
 
100 Newsela licenses for 
Intermediate and Beginner Level ESL "
X405|Rosetta Stone| using technology in the classroom in the form of Rosetta Stone.  In addition to using technology in the classroo
X405|Rosetta Stone|"

Page 66 

 
program and work specifically with Rosetta Stone and one-on-one with a teacher to gain proficiency"
X405|Rosetta Stone|"tiveness.  ESL teachers have already begun 
using Rosetta Stone in the Beginner and Intermediate classes and Achi"
X405|Rosetta Stone|"s for 
transitioning Special Education students.  Rosetta Stone allows for students to become accountable for the"
X405|Rosetta Stone|"xford Bookworms Library, Oxford University Press 
Rosetta Stone – Rosetta Stone Ltd. 
 
Materials used at the Int"
X405|Rosetta Stone|"Library, Oxford University Press 
Rosetta Stone – Rosetta Stone Ltd. 
 
Materials used at the Intermediate level "
X405|Rosetta Stone|"xford Bookworms Library, Oxford University Press 
Rosetta Stone – Rosetta Stone Ltd. 
 
Materials used at the Adv"
X405|Rosetta Stone|"Library, Oxford University Press 
Rosetta Stone – Rosetta Stone Ltd. 
 
Materials used at the Advanced level of i"
X405|Rosetta Stone|"d we are currently scheduling another session for Rosetta Stone. 

Identification of ELLs and Their Characteristi"
X405|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X363|Pearson|" it is explicit ESL instruction is done utilizing Pearson Longman's Keystone series which we chose 
since i"
X363|Pearson|" 
Curriculum.   For ESL the pull-out teacher uses Pearson Longman's Cornerstone which is sufficiently align"
X363|Pearson|" will learn and work together 
side by side using Pearson Longman's series Side by Side; an all skills prog"
X363|Rosetta Stone|ecovery and Achieve 3000 titled.  We also provide Rosetta Stone Language Program in our Teachnology Labs and are 
X363|Rosetta Stone|"ation that might not be understood.  We also have Rosetta Stone and Achieve 3000 is Spanish so 
that many of our "
X363|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X363|Reading Recovery|"nteractive educational programs such as Lightsail, Reading 
Recovery and Achieve 3000 titled.  We also provide Rosetta "
X363|Fountas and Pinnell|"ge.  This resource is leveled based 
on Lexile and Fountas and Pinell indicators to ensure that each child utilizes mate"
M450|Amplify|"ich the ESL teacher delivers a curriculum meant to amplify 
voabulary, develop language, reinforce, supplemen"
M450|BrainPOP|"their learning through the use of websites such as Brain POP and Flocabulary, visuals, 
reciprocal teaching, pe"
M450|Cortex|gh (series) by Perfect Learning; Claudia Christina Cortez (series) from Stone Arch; Foundations for Algebra,
M450|Flocabulary (by nearpod)|"through the use of websites such as Brain POP and Flocabulary, visuals, 
reciprocal teaching, peer tutoring, mo"
M450|Read180|"ore or after 
school, etc.) 

  Wilson, Rewards & Read 180 

  Wilson, Rewards & Read 180 

classes for our "
M450|Read180|" Wilson, Rewards & Read 180 

  Wilson, Rewards & Read 180 

classes for our most strug-
gling readers.   

"
M450|Read180|"upport to 4-15 students. 

 

  Wilson, Rewards & Read 180 

classes meet during the 
school day 4 or 5 days "
M450|Read180|"der to address multiple components of literacy the Read 180 program 
has proved to be highly successful.  
 
I"
M450|Rosetta Stone|"electives are offered to ELLs?  

18. Through the Rosetta Stone Program students are able to choose from over 25 "
K021|Amplify|"able to support your response.   
Our school uses Amplifyand running records from Learning A-Z for all our "
K021|Amplify|"al 
recommendations. We continue to use data from Amplify and other periodic assessments in order to tier o"
K021|Amplify|"ion (review of student  SchoolNet 
Assessment and Amplify scores, data analysis of sub skills and student w"
K021|Go Math!|ll baseline, NYC Baseline Assessment (Schoolnet), Go Math Chapter Test, Rally education, and Ready NY CCLS 
K021|Go Math!|"d Saturday Academy (10 sessions). Resources used: Go Math, Ready NY CCLS, Rally Education, 

Mathletics.com"
K021|Go Math!|"egy/activity 
1.  The teachers use Ready NY CCLS, Go Math end of unit tests, monthly Performance Tasks, Go "
K021|Go Math!|ath end of unit tests, monthly Performance Tasks, Go Math Resources, Mathletics Technology, to evaluate stu
K021|iReady|"ups if necessary)? 
Students use Achieve 3000 and iReady reading software to reinforce comprehension skill"
K021|ReadyGen|"ogy, myon.com independent reading 

challenge, and Ready Gen End of Unit Performance Based assessments to evalu"
X388|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
M108|BrainPOP|"icket to Read, Book Flix and True Flix, Brain POP/ Brain POP ESL! 
iready, MobyMax that will enhance and suppor"
M108|Core Knowledge|"ignment to core curriculum and the application of Core Knowledge.  Staff will be informed of Testing 
Modification"
M108|Go Math!|"grams (ReadyGen K-2, Expeditionary grades 3-8) and GoMath (K-5) CMP3 (6-8) come with 
supplemental resources"
M108|ReadyGen|"e literacy curricula in the various grade levels: ReadyGen in K-2 and Expeditionary in grades 3-5.  
In anal"
M108|ReadyGen|"unseling, Speech, 
OT/PT.  Our literacy programs (ReadyGen K-2, Expeditionary grades 3-8) and GoMath (K-5) C"
M108|ReadyGen|"ruction for ELLs.  Each of our literacy programs (ReadyGen and Expeditionary) 
comes with supplemental resou"
M108|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
M108|Teacher's College Reading and Writing Project|"sing ECLAS-2, Fountas and Pinnell levels using the TCRWP running records and 
comprehension tools as well "
M108|Fountas and Pinnell|"ut the day through differentiation.  Teachers use Fountas and Pinnell levels to 
determine a child’s reading level and "
M108|Fountas and Pinnell|ut the day through differentiation.  Teachers use Fountas and Pinnell levels to determine a child’s reading level and h
M108|Fountas and Pinnell|"ut the day through differentiation.  Teachers use Fountas and Pinnell levels to 
determine a child’s reading level and "
M108|Fountas and Pinnell|"ut the day through differentiation.  Teachers use Fountas and Pinnell levels to 
determine a child’s reading level and "
M108|Acuity|"that are specific to the students’ needs 
through Acuity, and GoMath.   
 
 

12.  What programs/services "
Q151|Go Math!|" pedagogical leadership team views the results of Go Math Beginning of Year/ 
Diagnostic Inventory, Go Math"
Q151|Go Math!|"Go Math Beginning of Year/ 
Diagnostic Inventory, Go Math Unit assessments and Grade 1 & 2 MoSL to gain a d"
Q151|Go Math!|" 
Problem Solving for Math and the results of the Go Math mid-year benchmark test. 
January 2015 

2. 

Par"
Q151|Go Math!|"decided to use the unit tests from 

Journeys and Go Math.   

  Additionally, based on meetings with the "
Q151|Go Math!|"                                 
-   Training in Go Math mathematics Program                              "
Q151|Go Math!|"other students. They use Ready Gen for 
literacy, Go Math for math and the IB inquiry for all other content"
Q151|Go Math!|"vel-
appropriate language. For math, we are using Go Math, in Science and Social Studies we are using the I"
Q151|Go Math!|"ontent and language 

development. 
Ready Gen and Go Math are new programs. Both programs have small compon"
Q151|Go Math!|"ing with the Wilson's  Fundations word study. The Go Math unit tests are reviewed 
every month and reading "
Q151|Go Math!|"ll group guided reading program.  
We began using Go Math this year. Since these programs are new, we will "
Q151|Illuminate|e providers. The analysis of the test results will illuminate any differences between student classroom performa
Q151|Illuminate|e providers. The analysis of the test results will illuminate any differences between student classroom performa
Q151|ReadyGen|"s teacher works with classroom teachers using 
the Ready Gen Literacy Program. In collaboration with the classr"
Q151|ReadyGen|"ing 
Standards.  
The Free-Standing model uses the Ready Gen literacy program along with scaffolding strategies"
Q151|ReadyGen|" to support these students using 
ESL methodology. Ready Gen is used for reading in all our Special Education c"
Q151|ReadyGen|are serviced by using the pull-out model using the Ready Gen guided reading program. Our ELLs with special need
Q151|ReadyGen|"he same curricular as all other students. They use Ready Gen for 
literacy, Go Math for math and the IB inquiry"
Q151|ReadyGen|"    

Across the grades we have been using the new Ready Gen Literacy Program and applying the ELL scaffolding "
Q151|ReadyGen|" have been replaced with, the 
NYCDOE, recommended Ready Gen Literacy Program.  

13.  How are ELLs afforded eq"
Q151|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q151|Teacher's College Reading and Writing Project|"eed end of year grade level 
expectations based on Teachers College Reading and Writing Project (TCRWP) running record"
Q151|Teacher's College Reading and Writing Project|"ercentage of  students who have met or exceed  the TCRWP grade level 
benchmark expectation. 
January 2015"
Q151|Teacher's College Reading and Writing Project|"ors, each grade also agreed 

upon continuing with TCRWP. 

During grade conferences with the Administrati"
Q151|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
Q151|Teacher's College Reading and Writing Project|"ents are placed in a class 
the teacher then uses  TCRWP to monitor reading progress. Students are reasses"
Q151|Teacher's College Reading and Writing Project|"ress. Students are reassessed ever six weeks using TCRWP system.  This data 

Page 58 

 

shows that ELL"
Q151|Teacher's College Reading and Writing Project|"sonable time. his is done using the data such 
as: TCRWP, ELL Periodic Assessment, as well as classroom cu"
Q151|Teacher's College Reading and Writing Project|" the students on NYS tests in the upper grades and TCRWP 
assessments in the lower grades. Following this "
Q151|Fundations|"ssional development, including training in Wilson Fundations. All 
teachers, including ESL members attend week"
K223|IXL|"be incorporated in this after-school math class.  IXL consist of 
unlimited questions in hundreds of ma"
K223|IXL|"hool provides Achieve 3000, Reading Horizons, and IXL. Our ELL-
SWDs attend extended day, and are enrol"
K223|IXL|" 
native language supports.    

 

Page 57 

 

IXL is incorporated in our after-school Math classes,"
K223|IXL|" well as, in  Math classes meeting on Saturdays.  IXL is a math 

Students in the country less than a y"
K223|IXL|omputer software will be used with our newcomers. IXL will continue to be implemented in our after-scho
K223|IXL|"erature, Making Connections, RIGOR, Achieve 3000, IXL, Rosetta Stone, 
picture books, multi-level novel"
K223|Rosetta Stone|"h language modality. Newcomer ELLs have access to Rosetta Stone, which assesses comprehension in 
speaking, liste"
K223|Rosetta Stone|tudents in the country less than a year are using Rosetta Stone during the school day and after-school.  Newcomme
K223|Rosetta Stone|"onal Goals for Older 
Readers), Achieve 3000, and Rosetta Stone.  These programs are used during the school day, "
K223|Rosetta Stone|"comprehension, vocabulary, and writing.  And, the Rosetta Stone language 
learning computer software will be used"
K223|Rosetta Stone|"re, Making Connections, RIGOR, Achieve 3000, IXL, Rosetta Stone, 
picture books, multi-level novels, graphic nove"
K223|Rosetta Stone|"wo programs. These programs are 
Achieve 3000 and Rosetta Stone.  These programs have been implemented to provide"
K223|Rosetta Stone|00 has a Spanish and Haitian Creole component and Rosetta Stone supports our Arabic, Chinese, Polish, Russian, an
K223|Rosetta Stone|"m 9:00 a.m. to 12:00 p.m.  We are currently using Rosetta Stone and a program titled Side by 
Side Plus.  These p"
K223|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X161|Imagine Learning|"h the school’s instructional goals. 
For example, Imagine Learning is utilized to address the needs of those English"
X161|Imagine Learning|", and ELA/MATH academy. Students will utilize the Imagine Learning internet based program 
which provides targeted f"
X161|Imagine Learning|"ELA/MATH Prep Academy. 
Students will utilize the Imagine Learning internet based program which provides targeted fi"
X161|Imagine Learning|"second grade bilingual special education 
class. 
Imagine Learning software was purchased in the 2009-2010 school ye"
X161|Quill|"rk Leader(Only if working with the LAP team) Maria Quaill 

Assistant Principal  Ibis Lopez / Barbara Pinos "
X161|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X161|Reading Rescue|sure that expectations are met.  In addition, the Reading Rescue program, an early one on one tutoring program wil
X161|Fountas and Pinnell|" mid-lines and 
end of the year writing products, Fountas and Pinnell reading 
running records)(SOP 2.2., 2.5)  
Activi"
X161|Fountas and Pinnell|"vailable to support your response.   
PS.161 uses Fountas and Pinnell in grades K-5 to assess the english componeent of"
Q145|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
M134|Core Knowledge|familiarize themselves with the components of the Core Knowledge and Expeditionary programs and how to align the l
M134|EL Education|"age Arts curriculum – Core 
Knowledge Learning and Expeditionary Learning on a monthly basis with grade experts turn-keying"
M134|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
M134|Teacher's College Reading and Writing Project|"o support your response.   
 P.S. 134 utilizes the Teachers College Reading and Writing Project’s reading assessments "
M134|Teacher's College Reading and Writing Project|"vels L-Z, assessment materials are provided by the Teachers College Reading and Writing 

Page 40 

 

Project. The d"
K545|Rosetta Stone|"l as mandated. 

b. Newcomers  are supported with Rosetta Stone. The school ordered this program, and is using it"
K545|Rosetta Stone|s-SWDs are suported by computer-assisted program (Rosetta Stone)  This program assists students who have oral lan
K545|Rosetta Stone|"nt area teachers.  Literacy interventions include Rosetta Stone  and leveled 
texts for SIFE students. 12th grade"
K545|Rosetta Stone|"e materials; list 

ELL subgroups if necessary)? 
Rosetta Stone and Dragon Speaking are two new computer-based re"
K545|Rosetta Stone|", 
leveled, texts are available and utilized. The Rosetta Stone program adjusts to the individual level of every,"
K545|Rosetta Stone|"ing the Social Studies 
curriculum. 

Materials : Rosetta Stone Program, General supplies, and SIOP Books . 

 

"
K545|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q192|EL Education|" algebraic expressions, geometric 
functions)  and Expeditionary Learning in literacy (i.e., reading skills aligned to the "
Q192|EL Education|" understand selected topics in mathematics (CMP3), Expeditionary Learning Literacy and NYS 
science for grade 8 students in"
Q192|Read180|"f Materials:  The Early Bird Literacy program uses Read 180 which utilizes the student's ability to 
read leve"
Q192|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K592|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
M685|Starfalls|"in classics modified ESL texts, Oxford Bookworms,  Starfall for early 
literacy intervention, Computer literac"
M685|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
M685|Fountas and Pinnell|he ESL program has used a variety of tools, mostly fountas and Pinnell to determine literacy levels.  The program also as
K586|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K586|Acuity|"  They may also 
receive some test preparation for acuity testing to habituate them to the US model of testi"
Q186|Starfalls|"ds in 
Motion, morning 
fitness program, I-
Ready, Starfall, 
Raz-Kids, 
EngageNY 
Readers’ Theater 
Interactiv"
Q186|Harcourt Science|"gram is used in the 
teaching of mathematics.  The Harcourt science series is used in grades 3-5 while all students in"
Q186|Teacher's College Reading and Writing Project|"ading Writing Project as well as involved with the Teachers College Integrated Co-teaching 
Program. Furthermore, more"
Q186|Teacher's College Reading and Writing Project|"ers are working closely with Staff Developers from Teachers College and the Nest Program as well as with 
Administrati"
Q186|Teacher's College Reading and Writing Project|"). PS 186 is also 

currently participating in the Teacher’s College Inclusive Classroom Program. School leaders encour"
Q186|Teacher's College Reading and Writing Project|"he literacy assessments used in Grades K-5 are the Teachers College Reading and Writing Assessments.  The data 
gives "
Q186|Teacher's College Reading and Writing Project|"ge Reading tests.  However, we do gather data from Teachers College Reading and 
 Writing Assessments. 

5.  Describe "
Q186|Teacher's College Reading and Writing Project|"uding non-ELL teachers) 

as per Jose P. 
     Our Teachers College Reading and Writing Project staff developers will "
Q186|Teacher's College Reading and Writing Project|"k and citywide 
profesional development as well as Teachers College Reading and Writing calendar days as needed throug"
Q186|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
Q186|Leveled Literacy Intervention|" the Wilson Reading 
System, S'cool Moves, and the Leveled Literay Intervention program.  These specialized reading programs are a"
Q186|Fundations|"repeated readings, 
interactive writings, 
etc.) 
Fundations, Wilson, 
LLI, Reading 
Recovery, Guided 
Reading"
Q186|Fundations|"n/pull-out programs, Castlewood Prep classes, and Fundations/Wilson classes.  Our 
programs provide rigorous a"
Q186|Fundations|"n/pull out programs, Castlewood Prep classes, and Fundations/Wilson classes.  
Due to our small population of "
Q019|Go Math!|"inue to be supported 

 

through the use of the Go Math! Program. There are 
opportunities for class and "
Q019|Go Math!|"s, schedule 
adjustments, etc. 

  Ready GEN and Go Math! Teacher resource guides  
  Subscription cost f"
Q019|Go Math!|" school 

Skill Intervention 
Intervention using 
Go Math Grab-n-
Go resources for 
students not 
meeting 
"
Q019|Go Math!|" Read, Write, Edit and Listen 
 
Mathmatics: 
The Go Math! program includes many activities for language su"
Q019|ReadyGen|"
Due to the transition in curriculum materials to ReadyGen,  which are common core aligned,  TC units will n"
Q019|Rosetta Stone|"ntas & 
Pinnell. 

6.  Rosetta Stone 

Classroom 
Rosetta Stone 
uses innovative 
technology to 
accelerate 
lang"
Q019|Rosetta Stone|"r use on the Spanish math 
instruction days.  The Rosetta Stone Language Learning program is available to all Dua"
Q019|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q019|i-Ready|" Supervisors will periodically monitor the use of i-Ready™ by 

students in their academy and grade, as wel"
Q019|i-Ready|" paper as well 
as online assessments through the i-Ready™ Program.  

  Teachers will analyze literacy pe"
Q019|i-Ready|"student progress 

information through the online i-Ready™ Program for which 
student progress data can be "
Q019|i-Ready|"ources, schedule 
adjustments, etc. 

  Purchase i-Ready™ Licenses 
  Per session planning team work 

 
"
Q019|i-Ready|" more progress reports on, for example the use of i-Ready, 
running record outcomes, etc., to help all staf"
Q019|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
Q019|Hochman Writing|" planning team member teachers participate in the Hochman Writing 

Revolution program 

  All teachers participat"
Q019|XtraMath|"math facts 
on their own 
through the use of 
the XtraMath.com 
Program.   

 
 
 
 
 
 
 
 
 
 
 
 

day an"
Q019|Fundations|"hnology  
that support programs such as RAZ Kids, Fundations, LEAP Frog, Imagine Learning and Leap Track which"
K419|Rosetta Stone|"y.  ELLs also have access to PLATO, Achieve 3000, Rosetta Stone (Levels I, II, III), 
Pocket Translators, bilingu"
K419|Rosetta Stone|"gh school.  
In addition, parents will get to use Rosetta Stone (Levels I, II, and II) and English Discoveries to"
K419|Rosetta Stone|"their adolescents.  Also, additional licenses for Rosetta Stone will be purchased as well as supporting 
material"
K419|Rosetta Stone|" (A), High Point (A) 
and English Discoveries and Rosetta Stone computer software are used.  Students are also re"
K419|Rosetta Stone|"ur years that their child will be in high school (Rosetta Stone and other 
English Language Learning software wil"
K419|Rosetta Stone|"r years that their child will be in high school.  Rosetta Stone (Levels I, II, and II) 
and English Discoveries w"
K419|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K419|Acuity|"rts, results on NYSESLAT, ELL Periodic Assesment, Acuity, 
and ELA regents results.  These students are st"
X029|Pearson|" Elementary School and Connected Mathematics 3 by Pearson for Middle School contain ELL notes that 
provide"
X029|Pearson|"grams (Foss by Delta Education for Elementary and Pearson Integrated Science for Middle School) help 
class"
X029|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K425|Pearson|"e--Glencoe 
Reviewing Living Environment—Topical 
Pearson Review of Biology 
 
ESL Earth Science 
 
Pearson"
K425|Pearson|"Pearson Review of Biology 
 
ESL Earth Science 
 
PearsonEarth Science  
Topical Review 
 
In the ESL Earth"
K425|IDO|"lunch application process, metro cards and 
school ID cards.  The counselor provides contact information"
K425|IXL|"ew NYSESLAT.  In Algebra and Geometry we use 
Math XL and online textbook tutorial with interactive soft"
K425|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q025|EL Education|"By February 13, 2015, they will have completed two Expeditionary Learning 
Modules.  By this time, we expect to see signifi"
Q025|EL Education|"opics to Be Covered:  Common Core State Standards, Expeditionary Learning Curriculum, CMP3 
Curriculum, SKEDULA, Building R"
Q025|EL Education|"t they can help to support our new ELA curriculum, Expeditionary Learning and 
Literacy across all content areas.   We will"
Q025|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q025|Study Island|"         
standards in a fun and engaging manner. Study Island provides                     
standards-based ins"
Q025|Study Island|"ll as, the Expeditionary 
Learning Curriculum and Study Island. 

Students in 
the lowest one 
third. 

Students"
Q025|Study Island|"nator, 
technological resources, Common Planning, Study Island, Professional Development. 
 
 
 
Part 5 – Budget"
Q025|Study Island|"ries for 
each unit.  iPads and online resources (Study Island, Khan 
Academy) are used for all students.  Each "
Q025|Study Island|"itings, 
etc.) 
  Expeditionary 

Learning  

  Study Island 
  Writing Aligned 

to Common Core 
Across Curr"
Q025|Study Island|"

to Common Core 
Across Curriculum 

  CMP3 
  Study Island 
  Writing Aligned 

to Common Core 
Across Curr"
Q025|Study Island|" Tutoring 
  One to One 
Instruction 

Labs 

  Study Island 
  Writing Aligned 

to Common Core 
Across Curr"
Q025|Study Island|" Aligned 

to Common Core 
Across Curriculum 

  Study Island 
  Writing Aligned 

to Common Core 
Across Curr"
Q025|Study Island|"ction, 
as well as, web based reading suport with Study Island.  ELLs did not make the same progress in 
Mathema"
Q025|Study Island|"y ELLs Academy, Extended Day, Skedula/PupilPath, 
Study Island/ESL Reading Smart, Student Government, Safety Squ"
X001|Go Math!|"iculum: for ELA , Teachers College, and for Math, Go Math! The Go 
Math! curriculum is in English and Spani"
